ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
l-340063;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1045136;-79.0360076;Avenida Mansiche;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-340081;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1293843;-79.0429224;Avenida Victor Larco Herrera;VECINAL;DISTRITAL;DISTRITAL;1
l-353042;131201;LA LIBERTAD;VIRU;VIRU;-8.4668293;-78.8590914;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-353242;131202;LA LIBERTAD;VIRU;CHAO;-8.5129298;-78.6810365;-;VECINAL;DISTRITAL;DISTRITAL;1
l-353265;131202;LA LIBERTAD;VIRU;CHAO;-8.5043798;-78.6859685;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-35559;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1117417;-79.0189475;Avenida César Vallejo / Avenida José María Eguren / Avenida los Incas;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-35567;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1084786;-79.0266643;Jr. Independencia / Jr. Junín;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-35571;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1165661;-79.0165503;Avenida América Sur / Jr. Francisco de Zela;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-35587;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1047267;-79.0195416;Avenida Perú / Calle Huallaga;VECINAL;DISTRITAL;PROVINCIAL;1
l-356615;130403;LA LIBERTAD;CHEPEN;PUEBLO NUEVO;-7.2035874;-79.6646282;Camino a la Playa Bocana;VECINAL;DISTRITAL;DISTRITAL;1
l-356617;130403;LA LIBERTAD;CHEPEN;PUEBLO NUEVO;-7.2040633;-79.6640216;Camino a la Playa Bocana;VECINAL;DISTRITAL;DISTRITAL;1
l-361342;130701;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;-7.4241738;-79.5030706;Avenida Centenario / Jr. Manuel Herrera;VECINAL;DISTRITAL;PROVINCIAL;2
l-361822;130401;LA LIBERTAD;CHEPEN;CHEPEN;-7.2434471;-79.3998012;-;VECINAL;DISTRITAL;PROVINCIAL;1
l-362989;131201;LA LIBERTAD;VIRU;VIRU;-8.4484404;-78.8173717;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-372209;130701;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;-7.4237105;-79.5030689;Avenida Centenario;VECINAL;DISTRITAL;PROVINCIAL;2
l-38159;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1412499;-79.0594322;Avenida Libertad / Calle Pedro Herrera;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-38161;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1412915;-79.0593719;Avenida Libertad / Calle Pedro Herrera;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-38224;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1414638;-79.0596132;Avenida Libertad / Calle Rubén Paoli;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-38225;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1415097;-79.0595546;Avenida Libertad / Calle Rubén Paoli;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-38326;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1429777;-79.0547783;Avenida Victor Larco Herrera / Jr. Desamparados / Jr. Santa Rosa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-38514;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0935094;-78.9962529;Avenida Libertad / Avenida Pesqueda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-38515;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0934194;-78.9962615;Avenida Libertad / Avenida Pesqueda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-38652;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0991234;-79.0370526;Avenida Nicolás de Piérola;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-38901;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.0719523;-79.021074;Avenida 12 de Noviembre / Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-38904;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.0718788;-79.0210873;Avenida 12 de Noviembre / Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-38908;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.0714309;-79.0211687;Avenida 12 de Noviembre;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-391047;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0506513;-79.0515649;Avenida 1;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-391050;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0506924;-79.0516857;Avenida 1;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39162;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0927007;-79.0180816;Avenida Federico Villarreal / Avenida Miraflores / Avenida Prolongación Santa;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-39163;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0934318;-79.0163739;Avenida Federico Villarreal / Juan de la Cierva;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-39165;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0936182;-79.0160785;Avenida Federico Villarreal / Calle Marcabalito;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-39166;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0930422;-79.0171762;Avenida Federico Villarreal / Jr. Sacope;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-392901;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1037793;-79.0492711;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-39292;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0746182;-79.0085401;Calle Wiracocha / Jr. Tito Condemayta;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39345;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0632984;-79.0789814;Calle los Jasmines / Tayabamba;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39351;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0634727;-79.0786611;Tayabamba;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39703;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0812996;-79.0470034;Calle Bartolome de las Casas / Calle Guadalupe de Victoria;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39751;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.074539;-79.0226181;Calle 17 de Diciembre / Calle los Girasoles;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39768;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0177196;-79.066681;Avenida Miguel Grau / Calle Cesar Vallejo;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39794;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0656719;-79.0512448;Avenida José Gabriel Condorcanqui / Calle Miguel Barreyros;NO ASIGNADO;DISTRITAL;DISTRITAL;3
l-39798;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0656502;-79.0511728;Avenida José Gabriel Condorcanqui / Calle Miguel Barreyros;NO ASIGNADO;DISTRITAL;DISTRITAL;3
l-39802;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0656334;-79.0511059;Calle Miguel Barreyros;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39849;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0666446;-79.0509247;Avenida José Gabriel Condorcanqui / Calle Aviacion / Calle Juan Lavalleja;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-39851;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.065077;-79.0514426;Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-39852;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0622665;-79.0523318;Avenida Indoamérica / Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;DISTRITAL;3
l-39877;130106;LA LIBERTAD;TRUJILLO;LAREDO;-8.0878192;-78.9815497;Avenida Pumacahua;VECINAL;DISTRITAL;DISTRITAL;1
l-39882;130106;LA LIBERTAD;TRUJILLO;LAREDO;-8.0924069;-78.9676758;Avenida Pumacahua;VECINAL;DISTRITAL;DISTRITAL;1
l-39985;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0405215;-79.0593414;Avenida Independencia / Avenida Miguel Grau;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-401253;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1122709;-79.0328433;Avenida España;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40513;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0873207;-79.0022497;Avenida José Faustino Sánchez Carrión / Los Membrillos;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40516;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0874282;-79.0018564;Las Toronjas / Los Membrillos;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40521;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0879657;-79.0395057;Avenida Túpac Amaru / Calle Trujillo;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40526;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0880656;-79.0395779;Avenida Túpac Amaru / Calle Trujillo;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40605;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0915439;-79.0403336;Avenida Indoamerica / Calle Manuel Seoane;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40607;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0915177;-79.0405882;Avenida Indoamerica / Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40610;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0915245;-79.0404911;Avenida Indoamerica;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40625;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1236181;-79.0225606;Jr. Manco Inca / Plaza Miguel Grau;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-40656;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.1660152;-79.0218291;Avenida Las Américas;VECINAL;DISTRITAL;DISTRITAL;1
l-40741;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0934484;-78.9961436;Avenida Pesqueda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-408288;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0663588;-78.9957146;Avenida José Faustino Sánchez Carrión / Avenida el Porvenir;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-408289;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.066382;-78.995644;Avenida José Faustino Sánchez Carrión / Avenida el Porvenir;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-40862;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;-8.186617;-78.9858303;Calle San Francisco / Calle Sucre;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-40945;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1280749;-79.0406675;Avenida Fátima / Calle los Cipreses;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-40946;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1281469;-79.0407249;Avenida Fátima / Calle los Cipreses;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-41191;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0493753;-79.056524;Avenida José Gabriel Condorcanqui / Calle Miguel Grau;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-41427;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0537136;-79.0541136;Calle 3 / Calle 6;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-41543;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1120207;-79.0328614;Avenida España / Pasaje San Luis;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-41573;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.086945;-79.002148;Avenida José Faustino Sánchez Carrión / Avenida Pumacahua;VECINAL;DISTRITAL;DISTRITAL;1
l-41674;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0742114;-79.0478967;Avenida Tahuantinsuyo / Calle Mariano Moreno;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-41680;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0925687;-79.018125;Avenida Federico Villarreal / Avenida Miraflores / Prolongación Miraflores;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-41685;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0921491;-79.0179364;Prolongación Miraflores;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-41686;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0925071;-79.0180973;Prolongación Miraflores;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-249120;120905;JUNIN;CHUPACA;HUAMANCACA CHICO;-12.090657;-75.242003;Av. 28 de Julio y Av. Manco Cápac;VECINAL;DISTRITAL;DISTRITAL;0
l-41879;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0857802;-79.015652;Avenida los Laureles / Pasaje Laureles;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-42101;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0666288;-79.050864;Avenida José Gabriel Condorcanqui / Calle Juan Lavalleja;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42102;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0666152;-79.0508166;Calle Juan Lavalleja;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42130;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.0836927;-79.0256856;Calle 20 de Junio / Calle 29 de Junio;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42340;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0567859;-79.0541959;Avenida 3 / Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42341;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0567557;-79.0541055;Avenida 3 / Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42348;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0538595;-79.0545122;Calle 3 / Calle 5;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42485;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1198975;-79.028712;Avenida 29 de Diciembre / Calle Paraguay;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-42490;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1199725;-79.0286236;Avenida 29 de Diciembre / Calle Paraguay;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-42531;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0926905;-79.018189;Avenida Federico Villarreal / Avenida Miraflores / Avenida Prolongación Santa;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-42588;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0916193;-79.0403506;Avenida Indoamerica / Calle Manuel Seoane;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-42699;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.1632939;-79.0045719;-;VECINAL;DISTRITAL;DISTRITAL;1
l-42829;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.084793;-79.0387181;Calle José Antonio Paez;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42863;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0794224;-79.035759;Calle Carlos Maria de Alvear / Calle Mc Gregor;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42867;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0653464;-79.0514531;Avenida José Gabriel Condorcanqui / Calle Pacifico;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-42869;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0653774;-79.0515496;Avenida José Gabriel Condorcanqui / Calle Pacifico;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-42873;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0174155;-79.0667816;Avenida Miguel Grau / Calle José Galvez;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-42886;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1251722;-79.0256342;Avenida América Sur / Calle 4;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-42972;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.086036;-79.0180687;Avenida 12 de Noviembre / Avenida 26 de Marzo;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43292;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.047702;-79.0705632;Avenida César Vallejo / Jr. Brasil;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43332;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1066936;-79.0470759;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-43333;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1067675;-79.0468582;Avenida América Oeste / Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-43334;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1040713;-79.0495107;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-43335;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1040147;-79.0495572;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-43370;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1252137;-79.0253822;Avenida América Sur;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-43472;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0872436;-79.0329908;Avenida los Laureles / Calle José Felix Aldao;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43473;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0871464;-79.0333448;Avenida los Laureles / Jr. Manuel Balmaceda;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-436055;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0890576;-79.0264734;Avenida los Laureles / Calle 7 de Julio;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-436075;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0935232;-78.9967582;Avenida Pesqueda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-436076;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0934428;-78.9963812;Avenida Libertad / Avenida Pesqueda;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-436148;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0974189;-79.0692977;Avenida Chan Chan;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-436149;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0972099;-79.0694793;Avenida Chan Chan;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-436170;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0881171;-79.093799;Avenida Ramón Castilla;VECINAL;DISTRITAL;DISTRITAL;1
l-436171;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.087997;-79.0941732;Avenida Ramón Castilla;VECINAL;DISTRITAL;DISTRITAL;1
l-436180;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0974713;-79.069358;Avenida Chan Chan;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-436181;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0972747;-79.0695464;Avenida Chan Chan;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-437844;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1065605;-79.0470535;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-437845;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1064608;-79.0467778;Avenida América Oeste;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-437846;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1069206;-79.0468984;Avenida América Oeste;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-43813;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0869234;-79.0022288;Avenida José Faustino Sánchez Carrión / Avenida Pumacahua;VECINAL;DISTRITAL;DISTRITAL;1
l-43814;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.085621;-79.0018393;Avenida José Faustino Sánchez Carrión / Calle Micaela Bastidas;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43815;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0867575;-79.0021728;Avenida José Faustino Sánchez Carrión / Avenida Pumacahua;VECINAL;DISTRITAL;DISTRITAL;1
l-43817;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0853469;-79.0017601;Avenida José Faustino Sánchez Carrión;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43901;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0915288;-79.0408008;Avenida Metropolitana 1;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-43931;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0666742;-79.0510317;Avenida José Gabriel Condorcanqui / Calle Aviacion;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-43932;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0667126;-79.051143;Avenida José Gabriel Condorcanqui / Calle Aviacion;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-439445;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1066609;-79.0468303;Avenida América Oeste / Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-439447;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1039921;-79.0494028;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-439448;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1039236;-79.0494569;Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-439454;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1067146;-79.0466751;Avenida América Oeste / Avenida Jesús de Nazareth;NO ASIGNADO;DISTRITAL;PROVINCIAL;2
l-439470;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0992237;-79.0372978;Avenida Nicolás de Piérola / Calle las Gemas;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-439473;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0991447;-79.0371152;Avenida Nicolás de Piérola / Calle las Gemas;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-439476;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0991924;-79.0372284;Avenida Nicolás de Piérola / Calle las Gemas;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440366;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0878027;-79.0422798;Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440368;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0878438;-79.0422611;Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440404;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0916352;-79.0405347;Avenida Indoamerica / Avenida José Gabriel Condorcanqui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440405;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0916195;-79.040448;Avenida Indoamerica;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440446;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0907051;-79.0366434;Avenida Túpac Amaru;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-440448;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0908977;-79.0364437;Avenida Túpac Amaru;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-44083;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0719369;-79.020988;Avenida 12 de Noviembre / Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-442235;131201;LA LIBERTAD;VIRU;VIRU;-8.4464438;-78.7377618;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-442295;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0916571;-79.0407495;Avenida Metropolitana 1;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-442297;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0916478;-79.0406377;Avenida Indoamerica / Avenida José Gabriel Condorcanqui / Avenida Metropolitana 1;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-44253;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0856741;-79.0107734;Calle Francisco de Paula Quiroz;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-442695;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0733684;-79.0489744;Avenida José Gabriel Condorcanqui / Calle Joaquin Olmedo;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-442746;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0841994;-79.0438188;Avenida José Gabriel Condorcanqui / Calle Carlos Maria de Alvear;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-443437;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0718638;-79.0210002;Avenida 12 de Noviembre / Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-443441;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0717468;-79.0210197;Avenida 12 de Noviembre;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-443444;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0717877;-79.020562;Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-443450;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0718398;-79.0208619;Avenida las Magnolias;NO ASIGNADO;DISTRITAL;DISTRITAL;2
l-443854;130112;LA LIBERTAD;TRUJILLO;ALTO TRUJILLO;-8.0688655;-79.0294114;Calle 5 / Prol Calle Tupac Amaru;NO ASIGNADO;DISTRITAL;DISTRITAL;1
