ubigeo,departamento,provincia,distrito,slug,tipo,excel_relpath
051106,AYACUCHO,VILCAS_HUAMAN,INDEPENDENCIA,AYACUCHO-VILCAS_HUAMAN-INDEPENDENCIA,F,ZonasEscolares/excels/AYACUCHO-VILCAS_HUAMAN-INDEPENDENCIA.xlsx
051107,AYACUCHO,VILCAS_HUAMAN,SAURAMA,AYACUCHO-VILCAS_HUAMAN-SAURAMA,G,ZonasEscolares/excels/AYACUCHO-VILCAS_HUAMAN-SAURAMA.xlsx
051108,AYACUCHO,VILCAS_HUAMAN,VISCHONGO,AYACUCHO-VILCAS_HUAMAN-VISCHONGO,F,ZonasEscolares/excels/AYACUCHO-VILCAS_HUAMAN-VISCHONGO.xlsx
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAJAMARCA-CAJAMARCA-CAJAMARCA,A,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-CAJAMARCA.xlsx
060102,CAJAMARCA,CAJAMARCA,ASUNCION,CAJAMARCA-CAJAMARCA-ASUNCION,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-ASUNCION.xlsx
060103,CAJAMARCA,CAJAMARCA,CHETILLA,CAJAMARCA-CAJAMARCA-CHETILLA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-CHETILLA.xlsx
060104,CAJAMARCA,CAJAMARCA,COSPAN,CAJAMARCA-CAJAMARCA-COSPAN,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-COSPAN.xlsx
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,CAJAMARCA-CAJAMARCA-ENCAÑADA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-ENCAÑADA.xlsx
060106,CAJAMARCA,CAJAMARCA,JESUS,CAJAMARCA-CAJAMARCA-JESUS,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-JESUS.xlsx
060107,CAJAMARCA,CAJAMARCA,LLACANORA,CAJAMARCA-CAJAMARCA-LLACANORA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-LLACANORA.xlsx
060108,CAJAMARCA,CAJAMARCA,LOS_BAÑOS_DEL_INCA,CAJAMARCA-CAJAMARCA-LOS_BAÑOS_DEL_INCA,D,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-LOS_BAÑOS_DEL_INCA.xlsx
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,CAJAMARCA-CAJAMARCA-MAGDALENA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-MAGDALENA.xlsx
060110,CAJAMARCA,CAJAMARCA,MATARA,CAJAMARCA-CAJAMARCA-MATARA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-MATARA.xlsx
060111,CAJAMARCA,CAJAMARCA,NAMORA,CAJAMARCA-CAJAMARCA-NAMORA,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-NAMORA.xlsx
060112,CAJAMARCA,CAJAMARCA,SAN_JUAN,CAJAMARCA-CAJAMARCA-SAN_JUAN,G,ZonasEscolares/excels/CAJAMARCA-CAJAMARCA-SAN_JUAN.xlsx
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,CAJAMARCA-CAJABAMBA-CAJABAMBA,B,ZonasEscolares/excels/CAJAMARCA-CAJABAMBA-CAJABAMBA.xlsx
060202,CAJAMARCA,CAJABAMBA,CACHACHI,CAJAMARCA-CAJABAMBA-CACHACHI,G,ZonasEscolares/excels/CAJAMARCA-CAJABAMBA-CACHACHI.xlsx
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,CAJAMARCA-CAJABAMBA-CONDEBAMBA,G,ZonasEscolares/excels/CAJAMARCA-CAJABAMBA-CONDEBAMBA.xlsx
060204,CAJAMARCA,CAJABAMBA,SITACOCHA,CAJAMARCA-CAJABAMBA-SITACOCHA,G,ZonasEscolares/excels/CAJAMARCA-CAJABAMBA-SITACOCHA.xlsx
060301,CAJAMARCA,CELENDIN,CELENDIN,CAJAMARCA-CELENDIN-CELENDIN,B,ZonasEscolares/excels/CAJAMARCA-CELENDIN-CELENDIN.xlsx
060302,CAJAMARCA,CELENDIN,CHUMUCH,CAJAMARCA-CELENDIN-CHUMUCH,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-CHUMUCH.xlsx
060303,CAJAMARCA,CELENDIN,CORTEGANA,CAJAMARCA-CELENDIN-CORTEGANA,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-CORTEGANA.xlsx
060304,CAJAMARCA,CELENDIN,HUASMIN,CAJAMARCA-CELENDIN-HUASMIN,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-HUASMIN.xlsx
060305,CAJAMARCA,CELENDIN,JORGE_CHAVEZ,CAJAMARCA-CELENDIN-JORGE_CHAVEZ,F,ZonasEscolares/excels/CAJAMARCA-CELENDIN-JORGE_CHAVEZ.xlsx
060306,CAJAMARCA,CELENDIN,JOSE_GALVEZ,CAJAMARCA-CELENDIN-JOSE_GALVEZ,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-JOSE_GALVEZ.xlsx
060307,CAJAMARCA,CELENDIN,MIGUEL_IGLESIAS,CAJAMARCA-CELENDIN-MIGUEL_IGLESIAS,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-MIGUEL_IGLESIAS.xlsx
060308,CAJAMARCA,CELENDIN,OXAMARCA,CAJAMARCA-CELENDIN-OXAMARCA,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-OXAMARCA.xlsx
060309,CAJAMARCA,CELENDIN,SOROCHUCO,CAJAMARCA-CELENDIN-SOROCHUCO,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-SOROCHUCO.xlsx
060310,CAJAMARCA,CELENDIN,SUCRE,CAJAMARCA-CELENDIN-SUCRE,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-SUCRE.xlsx
060311,CAJAMARCA,CELENDIN,UTCO,CAJAMARCA-CELENDIN-UTCO,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-UTCO.xlsx
060312,CAJAMARCA,CELENDIN,LA_LIBERTAD_DE_PALLAN,CAJAMARCA-CELENDIN-LA_LIBERTAD_DE_PALLAN,G,ZonasEscolares/excels/CAJAMARCA-CELENDIN-LA_LIBERTAD_DE_PALLAN.xlsx
060401,CAJAMARCA,CHOTA,CHOTA,CAJAMARCA-CHOTA-CHOTA,A,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHOTA.xlsx
060402,CAJAMARCA,CHOTA,ANGUIA,CAJAMARCA-CHOTA-ANGUIA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-ANGUIA.xlsx
060403,CAJAMARCA,CHOTA,CHADIN,CAJAMARCA-CHOTA-CHADIN,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHADIN.xlsx
060404,CAJAMARCA,CHOTA,CHIGUIRIP,CAJAMARCA-CHOTA-CHIGUIRIP,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHIGUIRIP.xlsx
060405,CAJAMARCA,CHOTA,CHIMBAN,CAJAMARCA-CHOTA-CHIMBAN,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHIMBAN.xlsx
060406,CAJAMARCA,CHOTA,CHOROPAMPA,CAJAMARCA-CHOTA-CHOROPAMPA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHOROPAMPA.xlsx
060407,CAJAMARCA,CHOTA,COCHABAMBA,CAJAMARCA-CHOTA-COCHABAMBA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-COCHABAMBA.xlsx
060408,CAJAMARCA,CHOTA,CONCHAN,CAJAMARCA-CHOTA-CONCHAN,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CONCHAN.xlsx
060409,CAJAMARCA,CHOTA,HUAMBOS,CAJAMARCA-CHOTA-HUAMBOS,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-HUAMBOS.xlsx
060410,CAJAMARCA,CHOTA,LAJAS,CAJAMARCA-CHOTA-LAJAS,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-LAJAS.xlsx
060411,CAJAMARCA,CHOTA,LLAMA,CAJAMARCA-CHOTA-LLAMA,F,ZonasEscolares/excels/CAJAMARCA-CHOTA-LLAMA.xlsx
060412,CAJAMARCA,CHOTA,MIRACOSTA,CAJAMARCA-CHOTA-MIRACOSTA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-MIRACOSTA.xlsx
060413,CAJAMARCA,CHOTA,PACCHA,CAJAMARCA-CHOTA-PACCHA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-PACCHA.xlsx
060414,CAJAMARCA,CHOTA,PION,CAJAMARCA-CHOTA-PION,F,ZonasEscolares/excels/CAJAMARCA-CHOTA-PION.xlsx
060415,CAJAMARCA,CHOTA,QUEROCOTO,CAJAMARCA-CHOTA-QUEROCOTO,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-QUEROCOTO.xlsx
060416,CAJAMARCA,CHOTA,SAN_JUAN_DE_LICUPIS,CAJAMARCA-CHOTA-SAN_JUAN_DE_LICUPIS,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-SAN_JUAN_DE_LICUPIS.xlsx
060417,CAJAMARCA,CHOTA,TACABAMBA,CAJAMARCA-CHOTA-TACABAMBA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-TACABAMBA.xlsx
060418,CAJAMARCA,CHOTA,TOCMOCHE,CAJAMARCA-CHOTA-TOCMOCHE,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-TOCMOCHE.xlsx
060419,CAJAMARCA,CHOTA,CHALAMARCA,CAJAMARCA-CHOTA-CHALAMARCA,G,ZonasEscolares/excels/CAJAMARCA-CHOTA-CHALAMARCA.xlsx
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CAJAMARCA-CONTUMAZA-CONTUMAZA,B,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-CONTUMAZA.xlsx
060502,CAJAMARCA,CONTUMAZA,CHILETE,CAJAMARCA-CONTUMAZA-CHILETE,E,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-CHILETE.xlsx
060503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,CAJAMARCA-CONTUMAZA-CUPISNIQUE,G,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-CUPISNIQUE.xlsx
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,CAJAMARCA-CONTUMAZA-GUZMANGO,G,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-GUZMANGO.xlsx
060505,CAJAMARCA,CONTUMAZA,SAN_BENITO,CAJAMARCA-CONTUMAZA-SAN_BENITO,G,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-SAN_BENITO.xlsx
060506,CAJAMARCA,CONTUMAZA,SANTA_CRUZ_DE_TOLED,CAJAMARCA-CONTUMAZA-SANTA_CRUZ_DE_TOLED,G,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-SANTA_CRUZ_DE_TOLED.xlsx
060507,CAJAMARCA,CONTUMAZA,TANTARICA,CAJAMARCA-CONTUMAZA-TANTARICA,F,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-TANTARICA.xlsx
060508,CAJAMARCA,CONTUMAZA,YONAN,CAJAMARCA-CONTUMAZA-YONAN,F,ZonasEscolares/excels/CAJAMARCA-CONTUMAZA-YONAN.xlsx
060601,CAJAMARCA,CUTERVO,CUTERVO,CAJAMARCA-CUTERVO-CUTERVO,A,ZonasEscolares/excels/CAJAMARCA-CUTERVO-CUTERVO.xlsx
060602,CAJAMARCA,CUTERVO,CALLAYUC,CAJAMARCA-CUTERVO-CALLAYUC,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-CALLAYUC.xlsx
060603,CAJAMARCA,CUTERVO,CHOROS,CAJAMARCA-CUTERVO-CHOROS,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-CHOROS.xlsx
060604,CAJAMARCA,CUTERVO,CUJILLO,CAJAMARCA-CUTERVO-CUJILLO,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-CUJILLO.xlsx
060605,CAJAMARCA,CUTERVO,LA_RAMADA,CAJAMARCA-CUTERVO-LA_RAMADA,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-LA_RAMADA.xlsx
060606,CAJAMARCA,CUTERVO,PIMPINGOS,CAJAMARCA-CUTERVO-PIMPINGOS,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-PIMPINGOS.xlsx
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,CAJAMARCA-CUTERVO-QUEROCOTILLO,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-QUEROCOTILLO.xlsx
060608,CAJAMARCA,CUTERVO,SAN_ANDRES_DE_CUTERVO,CAJAMARCA-CUTERVO-SAN_ANDRES_DE_CUTERVO,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SAN_ANDRES_DE_CUTERVO.xlsx
060609,CAJAMARCA,CUTERVO,SAN_JUAN_DE_CUTERVO,CAJAMARCA-CUTERVO-SAN_JUAN_DE_CUTERVO,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SAN_JUAN_DE_CUTERVO.xlsx
060610,CAJAMARCA,CUTERVO,SAN_LUIS_DE_LUCMA,CAJAMARCA-CUTERVO-SAN_LUIS_DE_LUCMA,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SAN_LUIS_DE_LUCMA.xlsx
060611,CAJAMARCA,CUTERVO,SANTA_CRUZ,CAJAMARCA-CUTERVO-SANTA_CRUZ,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SANTA_CRUZ.xlsx
060612,CAJAMARCA,CUTERVO,SANTO_DOMINGO_DE_LA_CAPILLA,CAJAMARCA-CUTERVO-SANTO_DOMINGO_DE_LA_CAPILLA,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SANTO_DOMINGO_DE_LA_CAPILLA.xlsx
060613,CAJAMARCA,CUTERVO,SANTO_TOMAS,CAJAMARCA-CUTERVO-SANTO_TOMAS,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SANTO_TOMAS.xlsx
060614,CAJAMARCA,CUTERVO,SOCOTA,CAJAMARCA-CUTERVO-SOCOTA,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-SOCOTA.xlsx
060615,CAJAMARCA,CUTERVO,TORIBIO_CASANOVA,CAJAMARCA-CUTERVO-TORIBIO_CASANOVA,G,ZonasEscolares/excels/CAJAMARCA-CUTERVO-TORIBIO_CASANOVA.xlsx
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,CAJAMARCA-HUALGAYOC-BAMBAMARCA,B,ZonasEscolares/excels/CAJAMARCA-HUALGAYOC-BAMBAMARCA.xlsx
060702,CAJAMARCA,HUALGAYOC,CHUGUR,CAJAMARCA-HUALGAYOC-CHUGUR,G,ZonasEscolares/excels/CAJAMARCA-HUALGAYOC-CHUGUR.xlsx
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,CAJAMARCA-HUALGAYOC-HUALGAYOC,G,ZonasEscolares/excels/CAJAMARCA-HUALGAYOC-HUALGAYOC.xlsx
060801,CAJAMARCA,JAEN,JAEN,CAJAMARCA-JAEN-JAEN,A,ZonasEscolares/excels/CAJAMARCA-JAEN-JAEN.xlsx
060802,CAJAMARCA,JAEN,BELLAVISTA,CAJAMARCA-JAEN-BELLAVISTA,F,ZonasEscolares/excels/CAJAMARCA-JAEN-BELLAVISTA.xlsx
060803,CAJAMARCA,JAEN,CHONTALI,CAJAMARCA-JAEN-CHONTALI,G,ZonasEscolares/excels/CAJAMARCA-JAEN-CHONTALI.xlsx
060804,CAJAMARCA,JAEN,COLASAY,CAJAMARCA-JAEN-COLASAY,G,ZonasEscolares/excels/CAJAMARCA-JAEN-COLASAY.xlsx
060805,CAJAMARCA,JAEN,HUABAL,CAJAMARCA-JAEN-HUABAL,G,ZonasEscolares/excels/CAJAMARCA-JAEN-HUABAL.xlsx
060806,CAJAMARCA,JAEN,LAS_PIRIAS,CAJAMARCA-JAEN-LAS_PIRIAS,G,ZonasEscolares/excels/CAJAMARCA-JAEN-LAS_PIRIAS.xlsx
060807,CAJAMARCA,JAEN,POMAHUACA,CAJAMARCA-JAEN-POMAHUACA,G,ZonasEscolares/excels/CAJAMARCA-JAEN-POMAHUACA.xlsx
060808,CAJAMARCA,JAEN,PUCARA,CAJAMARCA-JAEN-PUCARA,F,ZonasEscolares/excels/CAJAMARCA-JAEN-PUCARA.xlsx
060809,CAJAMARCA,JAEN,SALLIQUE,CAJAMARCA-JAEN-SALLIQUE,G,ZonasEscolares/excels/CAJAMARCA-JAEN-SALLIQUE.xlsx
060810,CAJAMARCA,JAEN,SAN_FELIPE,CAJAMARCA-JAEN-SAN_FELIPE,G,ZonasEscolares/excels/CAJAMARCA-JAEN-SAN_FELIPE.xlsx
060811,CAJAMARCA,JAEN,SAN_JOSE_DEL_ALTO,CAJAMARCA-JAEN-SAN_JOSE_DEL_ALTO,G,ZonasEscolares/excels/CAJAMARCA-JAEN-SAN_JOSE_DEL_ALTO.xlsx
060812,CAJAMARCA,JAEN,SANTA_ROSA,CAJAMARCA-JAEN-SANTA_ROSA,G,ZonasEscolares/excels/CAJAMARCA-JAEN-SANTA_ROSA.xlsx
060901,CAJAMARCA,SAN_IGNACIO,SAN_IGNACIO,CAJAMARCA-SAN_IGNACIO-SAN_IGNACIO,B,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-SAN_IGNACIO.xlsx
060902,CAJAMARCA,SAN_IGNACIO,CHIRINOS,CAJAMARCA-SAN_IGNACIO-CHIRINOS,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-CHIRINOS.xlsx
060903,CAJAMARCA,SAN_IGNACIO,HUARANGO,CAJAMARCA-SAN_IGNACIO-HUARANGO,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-HUARANGO.xlsx
060904,CAJAMARCA,SAN_IGNACIO,LA_COIPA,CAJAMARCA-SAN_IGNACIO-LA_COIPA,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-LA_COIPA.xlsx
060905,CAJAMARCA,SAN_IGNACIO,NAMBALLE,CAJAMARCA-SAN_IGNACIO-NAMBALLE,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-NAMBALLE.xlsx
060906,CAJAMARCA,SAN_IGNACIO,SAN_JOSE_DE_LOURDES,CAJAMARCA-SAN_IGNACIO-SAN_JOSE_DE_LOURDES,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-SAN_JOSE_DE_LOURDES.xlsx
060907,CAJAMARCA,SAN_IGNACIO,TABACONAS,CAJAMARCA-SAN_IGNACIO-TABACONAS,G,ZonasEscolares/excels/CAJAMARCA-SAN_IGNACIO-TABACONAS.xlsx
061001,CAJAMARCA,SAN_MARCOS,PEDRO_GALVEZ,CAJAMARCA-SAN_MARCOS-PEDRO_GALVEZ,B,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-PEDRO_GALVEZ.xlsx
061002,CAJAMARCA,SAN_MARCOS,CHANCAY,CAJAMARCA-SAN_MARCOS-CHANCAY,G,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-CHANCAY.xlsx
061003,CAJAMARCA,SAN_MARCOS,EDUARDO_VILLANUEVA,CAJAMARCA-SAN_MARCOS-EDUARDO_VILLANUEVA,F,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-EDUARDO_VILLANUEVA.xlsx
061004,CAJAMARCA,SAN_MARCOS,GREGORIO_PITA,CAJAMARCA-SAN_MARCOS-GREGORIO_PITA,G,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-GREGORIO_PITA.xlsx
061005,CAJAMARCA,SAN_MARCOS,ICHOCAN,CAJAMARCA-SAN_MARCOS-ICHOCAN,G,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-ICHOCAN.xlsx
061006,CAJAMARCA,SAN_MARCOS,JOSE_MANUEL_QUIROZ,CAJAMARCA-SAN_MARCOS-JOSE_MANUEL_QUIROZ,G,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-JOSE_MANUEL_QUIROZ.xlsx
061007,CAJAMARCA,SAN_MARCOS,JOSE_SABOGAL,CAJAMARCA-SAN_MARCOS-JOSE_SABOGAL,G,ZonasEscolares/excels/CAJAMARCA-SAN_MARCOS-JOSE_SABOGAL.xlsx
061101,CAJAMARCA,SAN_MIGUEL,SAN_MIGUEL,CAJAMARCA-SAN_MIGUEL-SAN_MIGUEL,B,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-SAN_MIGUEL.xlsx
061102,CAJAMARCA,SAN_MIGUEL,BOLIVAR,CAJAMARCA-SAN_MIGUEL-BOLIVAR,F,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-BOLIVAR.xlsx
061103,CAJAMARCA,SAN_MIGUEL,CALQUIS,CAJAMARCA-SAN_MIGUEL-CALQUIS,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-CALQUIS.xlsx
061104,CAJAMARCA,SAN_MIGUEL,CATILLUC,CAJAMARCA-SAN_MIGUEL-CATILLUC,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-CATILLUC.xlsx
061105,CAJAMARCA,SAN_MIGUEL,EL_PRADO,CAJAMARCA-SAN_MIGUEL-EL_PRADO,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-EL_PRADO.xlsx
061106,CAJAMARCA,SAN_MIGUEL,LA_FLORIDA,CAJAMARCA-SAN_MIGUEL-LA_FLORIDA,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-LA_FLORIDA.xlsx
061107,CAJAMARCA,SAN_MIGUEL,LLAPA,CAJAMARCA-SAN_MIGUEL-LLAPA,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-LLAPA.xlsx
061108,CAJAMARCA,SAN_MIGUEL,NANCHOC,CAJAMARCA-SAN_MIGUEL-NANCHOC,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-NANCHOC.xlsx
061109,CAJAMARCA,SAN_MIGUEL,NIEPOS,CAJAMARCA-SAN_MIGUEL-NIEPOS,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-NIEPOS.xlsx
061110,CAJAMARCA,SAN_MIGUEL,SAN_GREGORIO,CAJAMARCA-SAN_MIGUEL-SAN_GREGORIO,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-SAN_GREGORIO.xlsx
061111,CAJAMARCA,SAN_MIGUEL,SAN_SILVESTRE_DE_COCHAN,CAJAMARCA-SAN_MIGUEL-SAN_SILVESTRE_DE_COCHAN,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-SAN_SILVESTRE_DE_COCHAN.xlsx
061112,CAJAMARCA,SAN_MIGUEL,TONGOD,CAJAMARCA-SAN_MIGUEL-TONGOD,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-TONGOD.xlsx
061113,CAJAMARCA,SAN_MIGUEL,UNION_AGUA_BLANCA,CAJAMARCA-SAN_MIGUEL-UNION_AGUA_BLANCA,G,ZonasEscolares/excels/CAJAMARCA-SAN_MIGUEL-UNION_AGUA_BLANCA.xlsx
061201,CAJAMARCA,SAN_PABLO,SAN_PABLO,CAJAMARCA-SAN_PABLO-SAN_PABLO,B,ZonasEscolares/excels/CAJAMARCA-SAN_PABLO-SAN_PABLO.xlsx
061202,CAJAMARCA,SAN_PABLO,SAN_BERNARDINO,CAJAMARCA-SAN_PABLO-SAN_BERNARDINO,G,ZonasEscolares/excels/CAJAMARCA-SAN_PABLO-SAN_BERNARDINO.xlsx
061203,CAJAMARCA,SAN_PABLO,SAN_LUIS,CAJAMARCA-SAN_PABLO-SAN_LUIS,G,ZonasEscolares/excels/CAJAMARCA-SAN_PABLO-SAN_LUIS.xlsx
061204,CAJAMARCA,SAN_PABLO,TUMBADEN,CAJAMARCA-SAN_PABLO-TUMBADEN,G,ZonasEscolares/excels/CAJAMARCA-SAN_PABLO-TUMBADEN.xlsx
061301,CAJAMARCA,SANTA_CRUZ,SANTA_CRUZ,CAJAMARCA-SANTA_CRUZ-SANTA_CRUZ,B,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-SANTA_CRUZ.xlsx
061302,CAJAMARCA,SANTA_CRUZ,ANDABAMBA,CAJAMARCA-SANTA_CRUZ-ANDABAMBA,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-ANDABAMBA.xlsx
061303,CAJAMARCA,SANTA_CRUZ,CATACHE,CAJAMARCA-SANTA_CRUZ-CATACHE,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-CATACHE.xlsx
061304,CAJAMARCA,SANTA_CRUZ,CHANCAYBAÑOS,CAJAMARCA-SANTA_CRUZ-CHANCAYBAÑOS,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-CHANCAYBAÑOS.xlsx
061305,CAJAMARCA,SANTA_CRUZ,LA_ESPERANZA,CAJAMARCA-SANTA_CRUZ-LA_ESPERANZA,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-LA_ESPERANZA.xlsx
061306,CAJAMARCA,SANTA_CRUZ,NINABAMBA,CAJAMARCA-SANTA_CRUZ-NINABAMBA,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-NINABAMBA.xlsx
061307,CAJAMARCA,SANTA_CRUZ,PULAN,CAJAMARCA-SANTA_CRUZ-PULAN,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-PULAN.xlsx
061308,CAJAMARCA,SANTA_CRUZ,SAUCEPAMPA,CAJAMARCA-SANTA_CRUZ-SAUCEPAMPA,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-SAUCEPAMPA.xlsx
061309,CAJAMARCA,SANTA_CRUZ,SEXI,CAJAMARCA-SANTA_CRUZ-SEXI,F,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-SEXI.xlsx
061310,CAJAMARCA,SANTA_CRUZ,UTICYACU,CAJAMARCA-SANTA_CRUZ-UTICYACU,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-UTICYACU.xlsx
061311,CAJAMARCA,SANTA_CRUZ,YAUYUCAN,CAJAMARCA-SANTA_CRUZ-YAUYUCAN,G,ZonasEscolares/excels/CAJAMARCA-SANTA_CRUZ-YAUYUCAN.xlsx
070101,CALLAO,CALLAO,CALLAO,CALLAO-CALLAO-CALLAO,A,ZonasEscolares/excels/CALLAO-CALLAO-CALLAO.xlsx
070102,CALLAO,CALLAO,BELLAVISTA,CALLAO-CALLAO-BELLAVISTA,D,ZonasEscolares/excels/CALLAO-CALLAO-BELLAVISTA.xlsx
070103,CALLAO,CALLAO,CARMEN_DE_LA_LEGUA_REYNOSO,CALLAO-CALLAO-CARMEN_DE_LA_LEGUA_REYNOSO,D,ZonasEscolares/excels/CALLAO-CALLAO-CARMEN_DE_LA_LEGUA_REYNOSO.xlsx
070104,CALLAO,CALLAO,LA_PERLA,CALLAO-CALLAO-LA_PERLA,D,ZonasEscolares/excels/CALLAO-CALLAO-LA_PERLA.xlsx
070105,CALLAO,CALLAO,LA_PUNTA,CALLAO-CALLAO-LA_PUNTA,D,ZonasEscolares/excels/CALLAO-CALLAO-LA_PUNTA.xlsx
070106,CALLAO,CALLAO,VENTANILLA,CALLAO-CALLAO-VENTANILLA,D,ZonasEscolares/excels/CALLAO-CALLAO-VENTANILLA.xlsx
070107,CALLAO,CALLAO,MI_PERU,CALLAO-CALLAO-MI_PERU,D,ZonasEscolares/excels/CALLAO-CALLAO-MI_PERU.xlsx
